source_file,issuer,ticker,reporting_person,date_earliest_transaction,tenb5_1_checked,security_title,transaction_date,transaction_code,code_v_flag,shares_amount,action_A_or_D,price,owned_after,ownership_form,indirect_nature,parse_error
wk-form4_1720729708.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-09,True,Common Stock,2024-07-09,S (1),,6145.0,D,,79488525.0,D,,
wk-form4_1720729708.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-09,True,Common Stock,2024-07-09,S (1),,32827.0,D,,79455698.0,D,,
wk-form4_1720729708.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-09,True,Common Stock,2024-07-09,S (1),,46346.0,D,,79409352.0,D,,
wk-form4_1720729708.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-09,True,Common Stock,2024-07-09,S (1),,27148.0,D,,79382204.0,D,,
wk-form4_1720729708.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-09,True,Common Stock,2024-07-09,S (1),,7209.0,D,,79374995.0,D,,
wk-form4_1720729708.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-09,True,Common Stock,2024-07-10,S (1),,5252.0,D,,79369743.0,D,,
wk-form4_1720729708.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-09,True,Common Stock,2024-07-10,S (1),,41010.0,D,,79328733.0,D,,
wk-form4_1720729708.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-09,True,Common Stock,2024-07-10,S (1),,73638.0,D,,79255095.0,D,,
wk-form4_1720729708.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-09,True,Common Stock,2024-07-10,S (1),,100.0,D,135.07,79254995.0,D,,
wk-form4_1720729708.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-09,True,Common Stock,,,,,,,604387280.0,I,By Trust (11),
wk-form4_1720729708.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-09,True,Common Stock,,,,,,,49489560.0,I,By Partnership (12),
wk-form4_1720729708.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-09,True,Common Stock,,,,,,,22280000.0,I,By Irrevocable Trust (13),
wk-form4_1720729708.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-09,True,Common Stock,,,,,,,50078000.0,I,By Irrevocable Remainder Trust (14),
wk-form4_1720729708.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-09,True,Common Stock,,,,,,,29684280.0,I,The Lori Lynn Huang 2016 Annuity Trust II Agreement,
wk-form4_1720729708.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-09,True,Common Stock,,,,,,,29684280.0,I,The Jen-Hsun Huang 2016 Annuity Trust II Agreement,
wk-form4_1721077113.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-11,True,Common Stock,2024-07-11,S (1),,11338.0,D,,79243657.0,D,,
wk-form4_1721077113.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-11,True,Common Stock,2024-07-11,S (1),,34067.0,D,,79209590.0,D,,
wk-form4_1721077113.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-11,True,Common Stock,2024-07-11,S (1),,20834.0,D,,79188756.0,D,,
wk-form4_1721077113.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-11,True,Common Stock,2024-07-11,S (1),,12338.0,D,,79176418.0,D,,
wk-form4_1721077113.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-11,True,Common Stock,2024-07-11,S (1),,10005.0,D,,79166413.0,D,,
wk-form4_1721077113.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-11,True,Common Stock,2024-07-11,S (1),,2767.0,D,,79163646.0,D,,
wk-form4_1721077113.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-11,True,Common Stock,2024-07-11,S (1),,10990.0,D,,79152656.0,D,,
wk-form4_1721077113.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-11,True,Common Stock,2024-07-11,S (1),,13055.0,D,,79139601.0,D,,
wk-form4_1721077113.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-11,True,Common Stock,2024-07-11,S (1),,4506.0,D,,79135095.0,D,,
wk-form4_1721077113.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-11,True,Common Stock,2024-07-11,S (1),,100.0,D,136.0,79134995.0,D,,
wk-form4_1721077113.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-11,True,Common Stock,2024-07-12,S (1),,5383.0,D,,79129612.0,D,,
wk-form4_1721077113.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-11,True,Common Stock,2024-07-12,S (1),,13539.0,D,,79116073.0,D,,
wk-form4_1721077113.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-11,True,Common Stock,2024-07-12,S (1),,33761.0,D,,79082312.0,D,,
wk-form4_1721077113.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-11,True,Common Stock,2024-07-12,S (1),,47394.0,D,,79034918.0,D,,
wk-form4_1721077113.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-11,True,Common Stock,2024-07-12,S (1),,19923.0,D,,79014995.0,D,,
wk-form4_1721077113.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-11,True,Common Stock,,,,,,,604387280.0,I,By Trust (15),
wk-form4_1721077113.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-11,True,Common Stock,,,,,,,49489560.0,I,By Partnership (16),
wk-form4_1721077113.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-11,True,Common Stock,,,,,,,22280000.0,I,By Irrevocable Trust (17),
wk-form4_1721077113.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-11,True,Common Stock,,,,,,,50078000.0,I,By Irrevocable Remainder Trust (18),
wk-form4_1721077113.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-11,True,Common Stock,,,,,,,29684280.0,I,The Lori Lynn Huang 2016 Annuity Trust II Agreement,
wk-form4_1721077113.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-11,True,Common Stock,,,,,,,29684280.0,I,The Jen-Hsun Huang 2016 Annuity Trust II Agreement,
wk-form4_1721077142.xml,NVIDIA CORP,NVDA,Puri Ajay K,2024-07-12,True,Common Stock,2024-07-12,S (1),,4530.0,D,,,I,By Trust (4),
wk-form4_1721077142.xml,NVIDIA CORP,NVDA,Puri Ajay K,2024-07-12,True,Common Stock,2024-07-12,S (1),,9996.0,D,,,I,By Trust (4),
wk-form4_1721077142.xml,NVIDIA CORP,NVDA,Puri Ajay K,2024-07-12,True,Common Stock,2024-07-12,S (1),,26323.0,D,,,I,By Trust (4),
wk-form4_1721077142.xml,NVIDIA CORP,NVDA,Puri Ajay K,2024-07-12,True,Common Stock,2024-07-12,S (1),,39651.0,D,,,I,By Trust (4),
wk-form4_1721077142.xml,NVIDIA CORP,NVDA,Puri Ajay K,2024-07-12,True,Common Stock,2024-07-12,S (1),,19610.0,D,,,I,By Trust (4),
wk-form4_1721077142.xml,NVIDIA CORP,NVDA,Puri Ajay K,2024-07-12,True,Common Stock,,,,,,,983011.0,D,,
wk-form4_1721077142.xml,NVIDIA CORP,NVDA,Puri Ajay K,2024-07-12,True,Common Stock,,,,,,,46360.0,I,By Children's Trust (9),
wk-form4_1721077170.xml,NVIDIA CORP,NVDA,STEVENS MARK A,2024-07-12,False,Common Stock,2024-07-12,S,,156023.0,D,,8585217.0,I,By Trust (2),
wk-form4_1721077170.xml,NVIDIA CORP,NVDA,STEVENS MARK A,2024-07-12,False,Common Stock,,,,,,,17251950.0,I,By the Envy Trust (3),
wk-form4_1721077170.xml,NVIDIA CORP,NVDA,STEVENS MARK A,2024-07-12,False,Common Stock,,,,,,,12920618.0,D,,
wk-form4_1721249983.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-15,True,Common Stock,2024-07-15,S (1),,21020.0,D,,78993975.0,D,,
wk-form4_1721249983.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-15,True,Common Stock,2024-07-15,S (1),,47986.0,D,,78945989.0,D,,
wk-form4_1721249983.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-15,True,Common Stock,2024-07-15,S (1),,31099.0,D,,78914890.0,D,,
wk-form4_1721249983.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-15,True,Common Stock,2024-07-15,S (1),,18681.0,D,,78896209.0,D,,
wk-form4_1721249983.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-15,True,Common Stock,2024-07-15,S (1),,1214.0,D,,78894995.0,D,,
wk-form4_1721249983.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-15,True,Common Stock,2024-07-16,S (1),,2032.0,D,,78892963.0,D,,
wk-form4_1721249983.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-15,True,Common Stock,2024-07-16,S (1),,47007.0,D,,78845956.0,D,,
wk-form4_1721249983.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-15,True,Common Stock,2024-07-16,S (1),,48576.0,D,,78797380.0,D,,
wk-form4_1721249983.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-15,True,Common Stock,2024-07-16,S (1),,9695.0,D,,78787685.0,D,,
wk-form4_1721249983.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-15,True,Common Stock,2024-07-16,S (1),,12590.0,D,,78775095.0,D,,
wk-form4_1721249983.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-15,True,Common Stock,2024-07-16,S (1),,100.0,D,129.01,78774995.0,D,,
wk-form4_1721249983.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-15,True,Common Stock,,,,,,,604387280.0,I,By Trust (11),
wk-form4_1721249983.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-15,True,Common Stock,,,,,,,49489560.0,I,By Partnership (12),
wk-form4_1721249983.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-15,True,Common Stock,,,,,,,22280000.0,I,By Irrevocable Trust (13),
wk-form4_1721249983.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-15,True,Common Stock,,,,,,,50078000.0,I,By Irrevocable Remainder Trust (14),
wk-form4_1721249983.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-15,True,Common Stock,,,,,,,29684280.0,I,The Lori Lynn Huang 2016 Annuity Trust II Agreement,
wk-form4_1721249983.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-15,True,Common Stock,,,,,,,29684280.0,I,The Jen-Hsun Huang 2016 Annuity Trust II Agreement,
wk-form4_1721337595.xml,Serve Robotics Inc. /DE/,SERV,NVIDIA CORP,2023-07-31,False,Common Stock,2023-07-31,P,,,A,,2676904.0,D,,
wk-form4_1721337595.xml,Serve Robotics Inc. /DE/,SERV,NVIDIA CORP,2023-07-31,False,Common Stock,2024-04-22,J,,,A,,3727033.0,D,,
wk-form4_1721421178.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-17,True,Common Stock,2024-07-17,S (1),,800.0,D,,78774195.0,D,,
wk-form4_1721421178.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-17,True,Common Stock,2024-07-17,S (1),,10711.0,D,,78763484.0,D,,
wk-form4_1721421178.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-17,True,Common Stock,2024-07-17,S (1),,50730.0,D,,78712754.0,D,,
wk-form4_1721421178.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-17,True,Common Stock,2024-07-17,S (1),,33137.0,D,,78679617.0,D,,
wk-form4_1721421178.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-17,True,Common Stock,2024-07-17,S (1),,12559.0,D,,78667058.0,D,,
wk-form4_1721421178.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-17,True,Common Stock,2024-07-17,S (1),,12063.0,D,,78654995.0,D,,
wk-form4_1721421178.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-17,True,Common Stock,2024-07-18,S (1),,3441.0,D,,78651554.0,D,,
wk-form4_1721421178.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-17,True,Common Stock,2024-07-18,S (1),,6082.0,D,,78645472.0,D,,
wk-form4_1721421178.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-17,True,Common Stock,2024-07-18,S (1),,17314.0,D,,78628158.0,D,,
wk-form4_1721421178.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-17,True,Common Stock,2024-07-18,S (1),,30773.0,D,,78597385.0,D,,
wk-form4_1721421178.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-17,True,Common Stock,2024-07-18,S (1),,46075.0,D,,78551310.0,D,,
wk-form4_1721421178.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-17,True,Common Stock,2024-07-18,S (1),,14717.0,D,,78536593.0,D,,
wk-form4_1721421178.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-17,True,Common Stock,2024-07-18,S (1),,1598.0,D,,78534995.0,D,,
wk-form4_1721421178.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-17,True,Common Stock,,,,,,,604387280.0,I,By Trust (12),
wk-form4_1721421178.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-17,True,Common Stock,,,,,,,49489560.0,I,By Partnership (13),
wk-form4_1721421178.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-17,True,Common Stock,,,,,,,22280000.0,I,By Irrevocable Trust (14),
wk-form4_1721421178.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-17,True,Common Stock,,,,,,,50078000.0,I,By Irrevocable Remainder Trust (15),
wk-form4_1721421178.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-17,True,Common Stock,,,,,,,29684280.0,I,The Lori Lynn Huang 2016 Annuity Trust II Agreement,
wk-form4_1721421178.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-17,True,Common Stock,,,,,,,29684280.0,I,The Jen-Hsun Huang 2016 Annuity Trust II Agreement,
wk-form4_1721768069.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-19,True,Common Stock,2024-07-19,S (1),,17307.0,D,,78517688.0,D,,
wk-form4_1721768069.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-19,True,Common Stock,2024-07-19,S (1),,44362.0,D,,78473326.0,D,,
wk-form4_1721768069.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-19,True,Common Stock,2024-07-19,S (1),,35282.0,D,,78438044.0,D,,
wk-form4_1721768069.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-19,True,Common Stock,2024-07-19,S (1),,20475.0,D,,78417569.0,D,,
wk-form4_1721768069.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-19,True,Common Stock,2024-07-19,S (1),,2574.0,D,,78414995.0,D,,
wk-form4_1721768069.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-19,True,Common Stock,2024-07-22,S (1),,300.0,D,,78414695.0,D,,
wk-form4_1721768069.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-19,True,Common Stock,2024-07-22,S (1),,15421.0,D,,78399274.0,D,,
wk-form4_1721768069.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-19,True,Common Stock,2024-07-22,S (1),,30698.0,D,,78368576.0,D,,
wk-form4_1721768069.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-19,True,Common Stock,2024-07-22,S (1),,44933.0,D,,78323643.0,D,,
wk-form4_1721768069.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-19,True,Common Stock,2024-07-22,S (1),,28334.0,D,,78295309.0,D,,
wk-form4_1721768069.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-19,True,Common Stock,2024-07-22,S (1),,314.0,D,,78294995.0,D,,
wk-form4_1721768069.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-19,True,Common Stock,,,,,,,604387280.0,I,By Trust (13),
wk-form4_1721768069.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-19,True,Common Stock,,,,,,,49489560.0,I,By Partnership (14),
wk-form4_1721768069.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-19,True,Common Stock,,,,,,,22280000.0,I,By Irrevocable Trust (15),
wk-form4_1721768069.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-19,True,Common Stock,,,,,,,50078000.0,I,By Irrevocable Remainder Trust (16),
wk-form4_1721768069.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-19,True,Common Stock,,,,,,,29684280.0,I,The Lori Lynn Huang 2016 Annuity Trust II Agreement,
wk-form4_1721768069.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-19,True,Common Stock,,,,,,,29684280.0,I,The Jen-Hsun Huang 2016 Annuity Trust II Agreement,
wk-form4_1721941742.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-23,True,Common Stock,2024-07-23,S (1),,44236.0,D,,78250759.0,D,,
wk-form4_1721941742.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-23,True,Common Stock,2024-07-23,S (1),,55031.0,D,,78195728.0,D,,
wk-form4_1721941742.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-23,True,Common Stock,2024-07-23,S (1),,20733.0,D,,78174995.0,D,,
wk-form4_1721941742.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-23,True,Common Stock,2024-07-24,S (1),,500.0,D,,78174495.0,D,,
wk-form4_1721941742.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-23,True,Common Stock,2024-07-24,S (1),,12202.0,D,,78162293.0,D,,
wk-form4_1721941742.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-23,True,Common Stock,2024-07-24,S (1),,13850.0,D,,78148443.0,D,,
wk-form4_1721941742.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-23,True,Common Stock,2024-07-24,S (1),,23424.0,D,,78125019.0,D,,
wk-form4_1721941742.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-23,True,Common Stock,2024-07-24,S (1),,22424.0,D,,78102595.0,D,,
wk-form4_1721941742.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-23,True,Common Stock,2024-07-24,S (1),,37801.0,D,,78064794.0,D,,
wk-form4_1721941742.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-23,True,Common Stock,2024-07-24,S (1),,9799.0,D,,78054995.0,D,,
wk-form4_1721941742.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-23,True,Common Stock,,,,,,,604387280.0,I,By Trust (12),
wk-form4_1721941742.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-23,True,Common Stock,,,,,,,49489560.0,I,By Partnership (13),
wk-form4_1721941742.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-23,True,Common Stock,,,,,,,22280000.0,I,By Irrevocable Trust (14),
wk-form4_1721941742.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-23,True,Common Stock,,,,,,,50078000.0,I,By Irrevocable Remainder Trust (15),
wk-form4_1721941742.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-23,True,Common Stock,,,,,,,29684280.0,I,The Lori Lynn Huang 2016 Annuity Trust II Agreement,
wk-form4_1721941742.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-23,True,Common Stock,,,,,,,29684280.0,I,The Jen-Hsun Huang 2016 Annuity Trust II Agreement,
wk-form4_1722290898.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-25,True,Common Stock,2024-07-25,S (1),,1978.0,D,,78053017.0,D,,
wk-form4_1722290898.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-25,True,Common Stock,2024-07-25,S (1),,2751.0,D,,78050266.0,D,,
wk-form4_1722290898.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-25,True,Common Stock,2024-07-25,S (1),,4487.0,D,,78045779.0,D,,
wk-form4_1722290898.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-25,True,Common Stock,2024-07-25,S (1),,4369.0,D,,78041410.0,D,,
wk-form4_1722290898.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-25,True,Common Stock,2024-07-25,S (1),,4597.0,D,,78036813.0,D,,
wk-form4_1722290898.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-25,True,Common Stock,2024-07-25,S (1),,10062.0,D,,78026751.0,D,,
wk-form4_1722290898.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-25,True,Common Stock,2024-07-25,S (1),,13945.0,D,,78012806.0,D,,
wk-form4_1722290898.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-25,True,Common Stock,2024-07-25,S (1),,20036.0,D,,77992770.0,D,,
wk-form4_1722290898.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-25,True,Common Stock,2024-07-25,S (1),,33483.0,D,,77959287.0,D,,
wk-form4_1722290898.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-25,True,Common Stock,2024-07-25,S (1),,19117.0,D,,77940170.0,D,,
wk-form4_1722290898.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-25,True,Common Stock,2024-07-25,S (1),,5175.0,D,,77934995.0,D,,
wk-form4_1722290898.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-25,True,Common Stock,2024-07-26,S (1),,1093.0,D,,77933902.0,D,,
wk-form4_1722290898.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-25,True,Common Stock,2024-07-26,S (1),,40010.0,D,,77893892.0,D,,
wk-form4_1722290898.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-25,True,Common Stock,2024-07-26,S (1),,40254.0,D,,77853638.0,D,,
wk-form4_1722290898.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-25,True,Common Stock,2024-07-26,S (1),,29097.0,D,,77824541.0,D,,
wk-form4_1722290898.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-25,True,Common Stock,2024-07-26,S (1),,9546.0,D,,77814995.0,D,,
wk-form4_1722290898.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-25,True,Common Stock,,,,,,,604387280.0,I,By Trust (16),
wk-form4_1722290898.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-25,True,Common Stock,,,,,,,49489560.0,I,By Partnership (17),
wk-form4_1722290898.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-25,True,Common Stock,,,,,,,22280000.0,I,By Irrevocable Trust (18),
wk-form4_1722290898.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-25,True,Common Stock,,,,,,,50078000.0,I,By Irrevocable Remainder Trust (19),
wk-form4_1722290898.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-25,True,Common Stock,,,,,,,29684280.0,I,The Lori Lynn Huang 2016 Annuity Trust II Agreement,
wk-form4_1722290898.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-25,True,Common Stock,,,,,,,29684280.0,I,The Jen-Hsun Huang 2016 Annuity Trust II Agreement,
wk-form4_1722458006.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-29,True,Common Stock,2024-07-29,S (1),,23369.0,D,,77791626.0,D,,
wk-form4_1722458006.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-29,True,Common Stock,2024-07-29,S (1),,34315.0,D,,77757311.0,D,,
wk-form4_1722458006.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-29,True,Common Stock,2024-07-29,S (1),,22487.0,D,,77734824.0,D,,
wk-form4_1722458006.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-29,True,Common Stock,2024-07-29,S (1),,20817.0,D,,77714007.0,D,,
wk-form4_1722458006.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-29,True,Common Stock,2024-07-29,S (1),,17842.0,D,,77696165.0,D,,
wk-form4_1722458006.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-29,True,Common Stock,2024-07-29,S (1),,1170.0,D,,77694995.0,D,,
wk-form4_1722458006.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-29,True,Common Stock,2024-07-30,S (1),,1000.0,D,,77693995.0,D,,
wk-form4_1722458006.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-29,True,Common Stock,2024-07-30,S (1),,8794.0,D,,77685201.0,D,,
wk-form4_1722458006.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-29,True,Common Stock,2024-07-30,S (1),,32562.0,D,,77652639.0,D,,
wk-form4_1722458006.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-29,True,Common Stock,2024-07-30,S (1),,24594.0,D,,77628045.0,D,,
wk-form4_1722458006.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-29,True,Common Stock,2024-07-30,S (1),,8540.0,D,,77619505.0,D,,
wk-form4_1722458006.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-29,True,Common Stock,2024-07-30,S (1),,10485.0,D,,77609020.0,D,,
wk-form4_1722458006.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-29,True,Common Stock,2024-07-30,S (1),,14960.0,D,,77594060.0,D,,
wk-form4_1722458006.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-29,True,Common Stock,2024-07-30,S (1),,5995.0,D,,77588065.0,D,,
wk-form4_1722458006.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-29,True,Common Stock,2024-07-30,S (1),,1523.0,D,,77586542.0,D,,
wk-form4_1722458006.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-29,True,Common Stock,2024-07-30,S (1),,11547.0,D,,77574995.0,D,,
wk-form4_1722458006.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-29,True,Common Stock,,,,,,,604387280.0,I,By Trust (18),
wk-form4_1722458006.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-29,True,Common Stock,,,,,,,49489560.0,I,By Partnership (19),
wk-form4_1722458006.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-29,True,Common Stock,,,,,,,22280000.0,I,By Irrevocable Trust (20),
wk-form4_1722458006.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-29,True,Common Stock,,,,,,,50078000.0,I,By Irrevocable Remainder Trust (21),
wk-form4_1722458006.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-29,True,Common Stock,,,,,,,29684280.0,I,The Lori Lynn Huang 2016 Annuity Trust II Agreement,
wk-form4_1722458006.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-29,True,Common Stock,,,,,,,29684280.0,I,The Jen-Hsun Huang 2016 Annuity Trust II Agreement,
